[2026-02-16--11-09-44 INFO actix_server::builder] starting 5 workers
[2026-02-16--11-09-44 INFO actix_server::server] Tokio runtime found; starting in existing Tokio runtime
[2026-02-16--11-09-44 INFO actix_server::server] starting service: "actix-web-service-127.0.0.1:18488", workers: 5, listening on: 127.0.0.1:18488
[2026-02-16--11-09-44 INFO parity_ws] Listening for new connections on 127.0.0.1:8900.
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/2616-88479981e87cde1a.js HTTP/1.1" 200 8492 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.004732
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/606-38883df0ab0648f8.js HTTP/1.1" 200 101025 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.010567
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/9245-e072221d12c18ae4.js HTTP/1.1" 200 14676 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.001146
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/1321-570b500c2fd00e85.js HTTP/1.1" 200 4062 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.001156
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/8799-ae3ab4b476614ac6.js HTTP/1.1" 200 11961 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.001460
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/7371-2d7b61532e88f342.js HTTP/1.1" 200 84516 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.005079
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/8495-afb25070c75eb8c0.js HTTP/1.1" 200 8279 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.001863
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/9019-1e959b9850ed2753.js HTTP/1.1" 200 9903 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.002618
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/3381-238cf5b6090a885e.js HTTP/1.1" 200 11117 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.003957
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/app/layout-44114d5fbc35f066.js HTTP/1.1" 200 2537 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000840
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/7921136a-6d464422d94690d0.js HTTP/1.1" 200 3800 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.001539
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/9735-bb5b97d84406e3b5.js HTTP/1.1" 200 2826 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000680
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/00766880-288632aab809f27f.js HTTP/1.1" 200 324272 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.022394
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/5293-d1062d8ba40e5b84.js HTTP/1.1" 200 125613 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.008671
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /favicon-196x196.png HTTP/1.1" 200 7822 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000206
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/7290-0a2c0a96c8290cc7.js HTTP/1.1" 200 17653 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.004968
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/app/page-7d27f0048b6d7cfb.js HTTP/1.1" 200 11094 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.002722
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /config HTTP/1.1" 200 165 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000545
[2026-02-16--11-14-17 INFO actix_web::middleware::logger] 127.0.0.1 "GET /config HTTP/1.1" 200 165 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000403
[2026-02-16--11-14-18 INFO actix_web::middleware::logger] 127.0.0.1 "GET /favicon-32x32.png HTTP/1.1" 200 1190 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000215
[2026-02-16--11-14-18 INFO actix_web::middleware::logger] 127.0.0.1 "GET /config HTTP/1.1" 200 165 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000414
[2026-02-16--11-14-20 INFO actix_web::middleware::logger] 127.0.0.1 "GET /config HTTP/1.1" 200 165 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000485
[2026-02-16--11-14-23 INFO actix_web::middleware::logger] 127.0.0.1 "GET /config HTTP/1.1" 200 165 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000274
[2026-02-16--11-14-28 INFO actix_web::middleware::logger] 127.0.0.1 "GET /config HTTP/1.1" 200 165 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000299
[2026-02-16--11-14-33 INFO actix_web::middleware::logger] 127.0.0.1 "GET /config HTTP/1.1" 200 165 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000349
[2026-02-16--11-14-41 INFO actix_web::middleware::logger] 127.0.0.1 "GET /accounts.txt?_rsc=3lb4g HTTP/1.1" 200 1705 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.001036
[2026-02-16--11-14-41 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/app/accounts/page-7025ac694f1ccb61.js HTTP/1.1" 200 9691 "http://localhost:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.002612
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8 HTTP/1.1" 200 4593 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.004332
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /assets/txtx.png HTTP/1.1" 200 4197 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000296
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /assets/surfpool.svg HTTP/1.1" 200 6281 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.001422
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/css/55d90b160440e92e.css HTTP/1.1" 200 29946 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.006299
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/webpack-80204062da241935.js HTTP/1.1" 200 4830 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.001576
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/c3a130cb-0cbedf9e5abf799a.js HTTP/1.1" 200 55444 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.006800
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/5584-3264889a74d886e0.js HTTP/1.1" 200 44668 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.006894
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/main-app-868ea075468a4ecd.js HTTP/1.1" 200 220 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000268
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/08b39ec4-b928729c1809cb2c.js HTTP/1.1" 200 2705 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000596
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/bd665b6f-cec0435d4c80446f.js HTTP/1.1" 200 14480 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.002505
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/2616-88479981e87cde1a.js HTTP/1.1" 200 8492 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.002041
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/606-38883df0ab0648f8.js HTTP/1.1" 200 101025 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.006533
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/1321-570b500c2fd00e85.js HTTP/1.1" 200 4062 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.000808
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/8799-ae3ab4b476614ac6.js HTTP/1.1" 200 11961 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.003099
[2026-02-16--11-15-31 INFO actix_web::middleware::logger] 127.0.0.1 "GET /_next/static/chunks/9245-e072221d12c18ae4.js HTTP/1.1" 200 14676 "http://127.0.0.1:18488/?t=4EqjeTp1S6mZkKCyQtgvjzFkzh3PBWPN8HrhTzxU7Auna7mj3spFD5rmiXuyyvQp8rewhSNoGZDhKZiDYCkBo5j8" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" 0.003227
